"originalWord","lemma","strong","book_id","chapter","verse","alignment_num","origWordsText","origWordsCount","origWordsBetween","targetWordsText","targetWordsCount","targetWordsBetween","alignmentText","alignmentTextFrequency","frequencyWarning","originalWordsCountWarning","targetWordsCountWarning","originalWordsBetweenWarning","targetWordsBetweenWarning"
"ζωὴν","ζωή","G22220","rom","6","22","15","ζωὴν",1,0,"is",1,0,"ζωὴν = is",0.018,"For ζωὴν - Specific alignment ""ζωὴν = is"" used infrequently: 1.8% out of 55 total alignments, threshold 5%","","","",""
"ζωὴν","ζωή","G22220","rom","7","10","5","ἡ εἰς ζωὴν",3,0,"that was to bring life",5,0,"ἡ εἰς ζωὴν = that was to bring life",0.018,"For ζωὴν - Specific alignment ""ἡ εἰς ζωὴν = that was to bring life"" used infrequently: 1.8% out of 55 total alignments, threshold 5%","For ζωὴν - Too many original language words in alignment: 3, threshold 3","For ζωὴν - Too many target language words in alignment: 5, threshold 5","",""
"μὲν","μέν","G33030","rom","7","12","1","ὁ μὲν",2,0,"the",1,0,"ὁ μὲν = the",0.008,"For μὲν - Specific alignment ""ὁ μὲν = the"" used infrequently: 0.8% out of 128 total alignments, threshold 5%","","","",""
"ἐγένετο","γίνομαι","G10960","rom","7","13","1","ἐγένετο",1,0,"did",1,0,"ἐγένετο = did",0.005,"For ἐγένετο - Specific alignment ""ἐγένετο = did"" used infrequently: 0.5% out of 209 total alignments, threshold 5%","","","",""
"γένηται","γίνομαι","G10960","rom","7","13","24","γένηται",1,0,"might become",2,0,"γένηται = might become",0.038,"For γένηται - Specific alignment ""γένηται = might become"" used infrequently: 3.8% out of 53 total alignments, threshold 5%","","","",""
"ἐγένετο","γίνομαι","G10960","rom","7","13","4","ἐγένετο",1,0,"become",1,0,"ἐγένετο = become",0.005,"For ἐγένετο - Specific alignment ""ἐγένετο = become"" used infrequently: 0.5% out of 209 total alignments, threshold 5%","","","",""
"θέλω","θέλω","G23090","rom","7","15","8","θέλω",1,0,"I want to do",4,0,"θέλω = I want to do",0.02,"For θέλω - Specific alignment ""θέλω = I want to do"" used infrequently: 2.0% out of 49 total alignments, threshold 5%","","","",""
"θέλω","θέλω","G23090","rom","7","20","5","θέλω",1,0,"want to do",3,0,"θέλω = want to do",0.02,"For θέλω - Specific alignment ""θέλω = want to do"" used infrequently: 2.0% out of 49 total alignments, threshold 5%","","","",""
"νόμον","νόμος","G35510","rom","7","21","3","νόμον",1,0,"principle",1,0,"νόμον = principle",0.031,"For νόμον - Specific alignment ""νόμον = principle"" used infrequently: 3.1% out of 64 total alignments, threshold 5%","","","",""
"νόμον","νόμος","G35510","rom","7","23","2","νόμον",1,0,"a",1,0,"νόμον = a",0.016,"For νόμον - Specific alignment ""νόμον = a"" used infrequently: 1.6% out of 64 total alignments, threshold 5%","","","",""
"νόμον","νόμος","G35510","rom","7","23","4","νόμον",1,0,"principle",1,0,"νόμον = principle",0.031,"For νόμον - Specific alignment ""νόμον = principle"" used infrequently: 3.1% out of 64 total alignments, threshold 5%","","","",""
"χάρις","χάρις","G54850","rom","7","25","0","χάρις",1,0,"But thanks be",3,0,"χάρις = But thanks be",0.017,"For χάρις - Specific alignment ""χάρις = But thanks be"" used infrequently: 1.7% out of 60 total alignments, threshold 5%","","","",""
"μὲν","μέν","G33030","rom","7","25","14","τῷ μὲν νοῒ",3,0,"with my mind",3,0,"τῷ μὲν νοῒ = with my mind",0.008,"For μὲν - Specific alignment ""τῷ μὲν νοῒ = with my mind"" used infrequently: 0.8% out of 128 total alignments, threshold 5%","For μὲν - Too many original language words in alignment: 3, threshold 3","","",""
"γένηται","γίνομαι","G10960","rom","7","3","6","γένηται",1,0,"she lives with",3,0,"γένηται = she lives with",0.019,"For γένηται - Specific alignment ""γένηται = she lives with"" used infrequently: 1.9% out of 53 total alignments, threshold 5%","","","",""
"Θεῷ","θεός","G23160","rom","7","4","22","τῷ Θεῷ",2,0,"for God",2,0,"τῷ Θεῷ = for God",0.023,"For Θεῷ - Specific alignment ""τῷ Θεῷ = for God"" used infrequently: 2.3% out of 171 total alignments, threshold 5%","","","",""
"Πνεῦμα","πνεῦμα","G41510","rom","8","10","12","Πνεῦμα",1,0,"spirit",1,0,"Πνεῦμα = spirit",0.009,"For Πνεῦμα - Specific alignment ""Πνεῦμα = spirit"" used infrequently: 0.9% out of 110 total alignments, threshold 5%","","","",""
"σῶμα","σῶμα","G49830","rom","8","10","6","μὲν σῶμα",2,0,"body",1,0,"μὲν σῶμα = body",0.017,"For σῶμα - Specific alignment ""μὲν σῶμα = body"" used infrequently: 1.7% out of 60 total alignments, threshold 5%","","","",""
"μὲν","μέν","G33030","rom","8","10","6","μὲν σῶμα",2,0,"body",1,0,"μὲν σῶμα = body",0.008,"For μὲν - Specific alignment ""μὲν σῶμα = body"" used infrequently: 0.8% out of 128 total alignments, threshold 5%","","","",""
"Πνεύματι","πνεῦμα","G41510","rom","8","16","4","τῷ Πνεύματι",2,0,"with",1,0,"τῷ Πνεύματι = with",0.013,"For Πνεύματι - Specific alignment ""τῷ Πνεύματι = with"" used infrequently: 1.3% out of 79 total alignments, threshold 5%","","","",""
"Πνεύματι","πνεῦμα","G41510","rom","8","16","6","τῷ Πνεύματι",2,0,"spirit",1,0,"τῷ Πνεύματι = spirit",0.013,"For Πνεύματι - Specific alignment ""τῷ Πνεύματι = spirit"" used infrequently: 1.3% out of 79 total alignments, threshold 5%","","","",""
"Χριστοῦ","χριστός","G55470","rom","8","17","11","Χριστοῦ",1,0,"with Christ",2,0,"Χριστοῦ = with Christ",0.008,"For Χριστοῦ - Specific alignment ""Χριστοῦ = with Christ"" used infrequently: 0.8% out of 255 total alignments, threshold 5%","","","",""
"τέκνα","τέκνον","G50430","rom","8","17","2","τέκνα",1,0,"we are children",3,0,"τέκνα = we are children",0.015,"For τέκνα - Specific alignment ""τέκνα = we are children"" used infrequently: 1.5% out of 66 total alignments, threshold 5%","","","",""
"Θεοῦ","θεός","G23160","rom","8","17","8","μὲν Θεοῦ",2,0,"of God",2,0,"μὲν Θεοῦ = of God",0.001,"For Θεοῦ - Specific alignment ""μὲν Θεοῦ = of God"" used infrequently: 0.1% out of 712 total alignments, threshold 5%","","","",""
"μὲν","μέν","G33030","rom","8","17","8","μὲν Θεοῦ",2,0,"of God",2,0,"μὲν Θεοῦ = of God",0.008,"For μὲν - Specific alignment ""μὲν Θεοῦ = of God"" used infrequently: 0.8% out of 128 total alignments, threshold 5%","","","",""
"δόξαν","δόξα","G13910","rom","8","18","13","μέλλουσαν δόξαν ἀποκαλυφθῆναι",3,0,"glory that will be revealed",5,0,"μέλλουσαν δόξαν ἀποκαλυφθῆναι = glory that will be revealed",0.017,"For δόξαν - Specific alignment ""μέλλουσαν δόξαν ἀποκαλυφθῆναι = glory that will be revealed"" used infrequently: 1.7% out of 58 total alignments, threshold 5%","For δόξαν - Too many original language words in alignment: 3, threshold 3","For δόξαν - Too many target language words in alignment: 5, threshold 5","",""
"δεῖ","δέω","G12100","rom","8","26","16","δεῖ",1,0,"we should",2,0,"δεῖ = we should",0.025,"For δεῖ - Specific alignment ""δεῖ = we should"" used infrequently: 2.5% out of 79 total alignments, threshold 5%","","","",""
"ἁγίων","ἅγιος","G00400","rom","8","27","13","ἁγίων",1,0,"the saints",2,0,"ἁγίων = the saints",0.049,"For ἁγίων - Specific alignment ""ἁγίων = the saints"" used infrequently: 4.9% out of 41 total alignments, threshold 5%","","","",""
"Θεὸν","θεός","G23160","rom","8","27","15","Θεὸν",1,0,"the will of God",4,0,"Θεὸν = the will of God",0.014,"For Θεὸν - Specific alignment ""Θεὸν = the will of God"" used infrequently: 1.4% out of 73 total alignments, threshold 5%","","","",""
"Θεὸς","θεός","G23160","rom","8","3","10","ὁ Θεὸς",2,0,"God did",2,0,"ὁ Θεὸς = God did",0.004,"For Θεὸς - Specific alignment ""ὁ Θεὸς = God did"" used infrequently: 0.4% out of 239 total alignments, threshold 5%","","","",""
"ἁμαρτίας","ἁμαρτία","G02660","rom","8","3","18","ἁμαρτίας",1,0,"sinful",1,0,"ἁμαρτίας = sinful",0.017,"For ἁμαρτίας - Specific alignment ""ἁμαρτίας = sinful"" used infrequently: 1.7% out of 58 total alignments, threshold 5%","","","",""
"ἁμαρτίας","ἁμαρτία","G02660","rom","8","3","21","ἁμαρτίας",1,0,"for sin",2,0,"ἁμαρτίας = for sin",0.017,"For ἁμαρτίας - Specific alignment ""ἁμαρτίας = for sin"" used infrequently: 1.7% out of 58 total alignments, threshold 5%","","","",""
"Θεοῦ","θεός","G23160","rom","8","33","3","Θεοῦ",1,0,"God s",2,0,"Θεοῦ = God s",0.032,"For Θεοῦ - Specific alignment ""Θεοῦ = God s"" used infrequently: 3.2% out of 712 total alignments, threshold 5%","","","",""
"δύναται","δύναμαι","G14100","rom","8","7","16","δύναται",1,0,"it is",2,0,"δύναται = it is",0.012,"For δύναται - Specific alignment ""δύναται = it is"" used infrequently: 1.2% out of 81 total alignments, threshold 5%","","","",""
"δύναται","δύναμαι","G14100","rom","8","7","18","δύναται",1,0,"able to do so",4,0,"δύναται = able to do so",0.012,"For δύναται - Specific alignment ""δύναται = able to do so"" used infrequently: 1.2% out of 81 total alignments, threshold 5%","","","",""
"Θεοῦ","θεός","G23160","rom","8","9","10","Θεοῦ",1,0,"God s",2,0,"Θεοῦ = God s",0.032,"For Θεοῦ - Specific alignment ""Θεοῦ = God s"" used infrequently: 3.2% out of 712 total alignments, threshold 5%","","","",""
"ἔργων","ἔργον","G20410","rom","9","12","2","ἔργων",1,0,"actions",1,0,"ἔργων = actions",0.022,"For ἔργων - Specific alignment ""ἔργων = actions"" used infrequently: 2.2% out of 46 total alignments, threshold 5%","","","",""
"λέγει","λέγω","G30040","rom","9","15","1","λέγει",1,0,"he says",2,0,"λέγει = he says",0.032,"For λέγει - Specific alignment ""λέγει = he says"" used infrequently: 3.2% out of 349 total alignments, threshold 5%","","","",""
"Θεοῦ","θεός","G23160","rom","9","16","8","Θεοῦ",1,0,"because of God",3,0,"Θεοῦ = because of God",0.001,"For Θεοῦ - Specific alignment ""Θεοῦ = because of God"" used infrequently: 0.1% out of 712 total alignments, threshold 5%","","","",""
"μὲν","μέν","G33030","rom","9","21","14","ὃ μὲν εἰς",3,0,"for",1,0,"ὃ μὲν εἰς = for",0.008,"For μὲν - Specific alignment ""ὃ μὲν εἰς = for"" used infrequently: 0.8% out of 128 total alignments, threshold 5%","For μὲν - Too many original language words in alignment: 3, threshold 3","","",""
"Ἰουδαίων","Ἰουδαῖος","G24530","rom","9","24","7","Ἰουδαίων",1,0,"the Jews",2,0,"Ἰουδαίων = the Jews",0.047,"For Ἰουδαίων - Specific alignment ""Ἰουδαίων = the Jews"" used infrequently: 4.7% out of 86 total alignments, threshold 5%","","","",""
"λέγει","λέγω","G30040","rom","9","25","1","λέγει",1,0,"he says",2,0,"λέγει = he says",0.032,"For λέγει - Specific alignment ""λέγει = he says"" used infrequently: 3.2% out of 349 total alignments, threshold 5%","","","",""
"Θεοῦ","θεός","G23160","rom","9","26","15","Θεοῦ",1,0,"of",1,0,"Θεοῦ = of",0.011,"For Θεοῦ - Specific alignment ""Θεοῦ = of"" used infrequently: 1.1% out of 712 total alignments, threshold 5%","","","",""
"λόγον","λόγος","G30560","rom","9","28","3","λόγον",1,0,"his sentence",2,0,"λόγον = his sentence",0.007,"For λόγον - Specific alignment ""λόγον = his sentence"" used infrequently: 0.7% out of 134 total alignments, threshold 5%","","","",""
"Χριστοῦ","χριστός","G55470","rom","9","3","7","τοῦ Χριστοῦ",2,0,"Christ",1,0,"τοῦ Χριστοῦ = Christ",0.027,"For Χριστοῦ - Specific alignment ""τοῦ Χριστοῦ = Christ"" used infrequently: 2.7% out of 255 total alignments, threshold 5%","","","",""
"νόμον","νόμος","G35510","rom","9","31","3","νόμον",1,0,"a law",2,0,"νόμον = a law",0.047,"For νόμον - Specific alignment ""νόμον = a law"" used infrequently: 4.7% out of 64 total alignments, threshold 5%","","","",""
"Θεὸς","θεός","G23160","rom","9","5","11","Θεὸς",1,0,"is God",2,0,"Θεὸς = is God",0.004,"For Θεὸς - Specific alignment ""Θεὸς = is God"" used infrequently: 0.4% out of 239 total alignments, threshold 5%","","","",""
"Χριστὸς","χριστός","G55470","rom","9","5","6","ὁ Χριστὸς",2,0,"Christ has come",3,0,"ὁ Χριστὸς = Christ has come",0.015,"For Χριστὸς - Specific alignment ""ὁ Χριστὸς = Christ has come"" used infrequently: 1.5% out of 68 total alignments, threshold 5%","","","",""
"λόγος","λόγος","G30560","rom","9","6","5","λόγος",1,0,"promises",1,0,"λόγος = promises",0.014,"For λόγος - Specific alignment ""λόγος = promises"" used infrequently: 1.4% out of 71 total alignments, threshold 5%","","","",""
"τέκνα","τέκνον","G50430","rom","9","7","5","τέκνα",1,0,"truly his children",3,0,"τέκνα = truly his children",0.015,"For τέκνα - Specific alignment ""τέκνα = truly his children"" used infrequently: 1.5% out of 66 total alignments, threshold 5%","","","",""
"τέκνα","τέκνον","G50430","rom","9","8","6","ταῦτα τέκνα",2,0,"are",1,0,"ταῦτα τέκνα = are",0.015,"For τέκνα - Specific alignment ""ταῦτα τέκνα = are"" used infrequently: 1.5% out of 66 total alignments, threshold 5%","","","",""
"τέκνα","τέκνον","G50430","rom","9","8","8","ταῦτα τέκνα",2,0,"the children",2,0,"ταῦτα τέκνα = the children",0.015,"For τέκνα - Specific alignment ""ταῦτα τέκνα = the children"" used infrequently: 1.5% out of 66 total alignments, threshold 5%","","","",""
"πίστιν","πίστις","G41020","tit","1","1","8","πίστιν",1,0,"the faith",2,0,"πίστιν = the faith",0.018,"For πίστιν - Specific alignment ""πίστιν = the faith"" used infrequently: 1.8% out of 56 total alignments, threshold 5%","","","",""
"χάριν","χάρις","G54850","tit","1","11","11","χάριν",1,0,"for the sake of",4,0,"χάριν = for the sake of",0.019,"For χάριν - Specific alignment ""χάριν = for the sake of"" used infrequently: 1.9% out of 52 total alignments, threshold 5%","","","",""
"δεῖ","δέω","G12100","tit","1","11","9","δεῖ",1,0,"they should",2,0,"δεῖ = they should",0.013,"For δεῖ - Specific alignment ""δεῖ = they should"" used infrequently: 1.3% out of 79 total alignments, threshold 5%","","","",""
"ζωῆς","ζωή","G22220","tit","1","2","2","ζωῆς",1,0,"of",1,0,"ζωῆς = of",0.038,"For ζωῆς - Specific alignment ""ζωῆς = of"" used infrequently: 3.8% out of 52 total alignments, threshold 5%","","","",""
